,0
8490,US7427489-0
8491,US6365608-0
8492,US7357497-0
8493,US4016917-0
8494,USD464084-0
8495,USD362998-0
8496,US7332197-0
8497,US7141286-0
8498,US9348292-0
8499,US5901321-0
8500,US6585699-0
8501,US4387779-0
8502,USD593575-0
8503,US10362735-0
8504,US9540784-0
8505,US9673689-0
8506,US8695830-0
8507,US7427558-0
8508,US9642716-0
8509,US7354822-0
8510,US7949393-0
8511,US7972480-0
8512,US4887602-0
8513,US9072160-0
8514,USD766698-0
8515,US5479137-0
8516,US10931341-0
8517,US9512530-0
8518,US10343668-0
8519,US4838405-0
8520,US10452337-0
8521,US10101418-0
8522,US8664664-0
8523,USD295579-0
8524,US5233557-0
8525,US6771406-0
8526,US4866365-0
8527,US7251891-1
8528,US10855196-1
8529,US5946490-0
8530,US6205316-0
8531,USD427669-0
8532,US10219669-0
8533,US4796417-0
8534,US4036927-0
8535,US9153044-0
8536,US5082630-0
8537,US7704203-0
8538,US7373513-0
8539,US4788019-0
8540,US7499561-0
8541,US8794704-0
8542,US6391943-0
8543,US10941406-0
8544,US11179767-0
8545,US9476137-1
8546,US7903261-0
8547,US9416426-0
8548,US7468853-0
8549,US6295856-1
8550,US4895081-0
8551,US5168074-0
8552,US4317726-0
8553,US5854977-0
8554,US9190454-0
8555,US6036243-0
8556,USD953717-0
8557,US5225768-0
8558,US5456661-0
8559,US9316266-0
8560,US10356111-0
8561,US4893867-0
8562,US10089652-0
8563,US9803383-0
8564,US8740420-0
8565,US9363737-0
8566,US7553137-0
8567,USD464243-0
8568,US4868195-0
8569,US5957119-0
8570,US4942620-0
8571,US8821555-0
8572,US6354994-0
8573,US7016061-0
8574,US4713995-0
8575,US6968824-0
8576,US4559629-0
8577,US8659998-0
8578,US11221864-0
8579,US10071123-0
8580,US10058209-0
8581,US8605041-0
8582,US4099628-0
8583,US5051855-0
8584,US10567228-0
8585,USD723561-0
8586,US9042368-0
8587,US7084242-0
8588,US10571784-0
8589,US5612701-0
8590,US6959541-0
8591,US4734059-0
8592,US8177746-0
8593,US8930863-0
8594,US5332083-0
8595,US7560870-0
8596,US5585710-0
8597,US9591415-0
8598,US10354242-0
8599,US6989850-0
8600,US5479125-0
8601,US6848907-0
8602,USD444490-0
8603,US5468950-0
8604,US9961146-0
8605,US5473905-0
8606,US5192236-0
8607,US4729221-1
8608,US8907446-0
8609,US10517206-0
8610,US6407337-0
8611,US6381114-0
8612,US6584810-0
8613,US4430826-0
8614,US5139816-0
8615,US4043960-0
8616,US8843645-0
8617,US9907240-0
8618,US7205527-0
8619,US9287072-0
8620,US11320618-0
8621,US5540848-0
8622,US8593078-0
8623,US6164652-0
8624,US11196900-0
8625,US7310495-0
8626,US8185665-0
8627,US10783593-0
8628,US11446278-0
8629,US10912548-0
8630,USD782658-0
8631,USD659427-0
8632,US10823732-0
8633,US5418209-0
8634,US8375219-0
8635,US7688389-0
8636,US11138753-0
8637,US8750942-0
8638,US6825537-0
8639,US4316038-0
8640,US6806820-0
8641,USD875372-0
8642,US10202643-0
8643,USD856623-0
8644,US9281716-0
8645,US9471658-0
8646,US7590272-0
8647,US7563773-0
8648,US5706421-0
8649,US6043167-0
8650,US8170081-0
8651,US5178472-0
8652,US10710923-0
8653,US8461585-0
8654,US6393886-0
8655,US11182240-0
8656,US7779023-0
8657,US5802845-0
8658,US7404656-0
8659,US5523666-0
8660,US5488454-0
8661,US4533988-0
8662,US7784650-0
8663,US11082915-0
8664,US11360327-0
8665,US6844416-0
8666,US9036759-0
8667,US4706566-0
8668,US8182121-0
8669,US5915989-0
8670,US8009137-0
8671,US8549360-0
8672,US10732523-0
8673,US10102004-0
8674,USD503811-0
8675,US4123293-0
8676,US10536566-0
8677,USD518904-0
8678,US9256181-0
8679,US11035211-0
8680,US4668873-0
8681,US7954758-0
8682,US5356648-0
8683,US10264237-0
8684,US8909961-0
8685,US10328128-0
8686,US7440410-0
8687,US7509251-0
8688,US5699942-0
8689,USD942106-0
8690,US7078989-1
8691,US11356578-0
8692,US5541554-0
8693,US8123522-0
8694,US9883430-0
8695,US10642271-0
8696,US6197026-0
8697,US10217658-0
8698,US11451291-0
8699,US6955841-0
8700,US8822245-0
8701,US9431191-0
8702,US7122799-0
8703,US5199417-0
8704,US4455225-0
8705,US10217361-0
8706,US4732942-0
8707,US10038585-0
8708,US7978104-0
8709,US10393189-0
8710,US5318159-0
8711,US4941985-0
8712,USD319460-0
8713,US7216639-0
8714,US7002195-0
8715,US7203382-0
8716,US11100747-0
8717,US7246470-0
8718,US8573719-0
8719,US9134836-0
8720,US5588348-0
8721,USD499482-0
8722,US4088605-0
8723,US7741171-0
8724,US10907557-0
8725,US7218234-0
8726,USD300305-0
8727,US5048384-0
8728,US10596849-0
8729,USD273752-0
8730,US7560102-0
8731,US9257586-0
8732,US6742977-0
8733,US10561949-0
8734,US4120285-0
8735,US11276757-0
8736,US4177587-0
8737,USD910861-0
8738,US5699904-0
8739,US10665026-0
8740,US9464826-0
8741,US8538968-0
8742,US10785875-0
8743,US4425165-0
8744,US7426055-0
8745,US9970476-0
8746,US8358793-0
8747,US11146416-0
8748,US4263524-0
8749,US4434277-0
8750,US10310504-0
8751,US7370409-0
8752,US6016124-0
8753,US7929167-0
8754,US11238310-0
8755,US7166909-0
8756,US8130669-0
8757,US8477725-0
8758,US8305617-0
8759,US11455487-0
8760,US4287393-0
8761,US5874846-0
8762,US6524903-0
8763,US8520834-0
8764,US5185867-0
8765,US5204928-0
8766,US8581041-0
8767,US7855286-0
8768,US5159977-0
8769,US9035168-0
8770,US8063365-0
8771,US5989184-0
8772,US10039015-0
8773,US6897020-0
8774,US8798513-0
8775,US8498785-0
8776,US10865407-0
8777,US8298910-0
8778,US6727320-0
8779,US5708515-0
8780,USD794796-0
8781,US8681594-0
8782,US8768311-0
8783,US8824198-0
8784,US8059427-0
8785,US7286852-0
8786,US10702702-0
8787,US7238910-0
8788,US7803527-0
8789,US8975446-0
8790,US9484411-0
8791,US10891207-0
8792,US6423832-0
8793,US7887765-0
8794,US4551792-0
8795,US4797458-0
8796,US11366557-1
8797,USD688712-0
8798,US4805091-0
8799,US4366280-1
8800,US10012675-0
8801,US7746022-0
8802,US4738800-0
8803,US8313746-1
8804,US9256818-0
8805,US7265921-0
8806,US10137073-0
8807,US5966009-0
8808,US4773830-0
8809,US8761638-1
8810,US8843602-0
8811,US6797525-0
8812,US10145001-0
8813,US7700832-2
8814,US5354991-0
8815,US5606653-0
8816,US9762518-0
8817,US7550950-0
8818,US7675572-0
8819,US6066212-0
8820,US9772549-0
8821,US11168340-0
8822,US9009338-0
8823,US10562125-0
8824,US4643142-0
8825,US4902585-0
8826,US4540616-0
8827,US5590455-0
8828,US5393151-0
8829,US5003826-0
8830,US11228048-0
8831,US6102830-0
8832,US6270334-0
8833,US9979214-0
8834,US10876563-0
8835,USD701320-0
8836,US9436726-0
8837,US7513608-0
8838,US7712813-0
8839,US4252007-0
8840,US9129145-0
8841,US6074141-1
8842,US7234878-0
8843,USD576670-0
8844,US7010347-0
8845,US4977345-0
8846,US9465333-0
8847,US7834852-0
8848,US6948670-0
8849,US9027769-0
8850,US5892135-0
8851,US7703615-0
8852,US6321081-0
8853,US4229522-0
8854,US10265020-0
8855,US10906755-0
8856,US7870415-0
8857,US9515866-0
8858,US9733601-0
8859,US7990043-0
8860,US8614109-0
8861,US9427695-0
8862,US11004551-0
8863,US8099790-0
8864,US7845056-0
8865,US9428768-0
8866,US9973988-0
8867,US4120770-0
8868,US4690944-0
8869,US4002975-0
8870,US4792754-0
8871,US5237198-0
8872,US6292863-0
8873,USD859697-0
8874,US4823023-0
8875,USD716082-0
8876,US4946510-0
8877,US6757853-1
8878,US4971259-0
8879,US5845821-0
8880,US7976867-0
8881,USD918965-0
8882,US4350944-0
8883,US9841244-0
8884,US11327315-0
8885,US7631073-0
8886,US5484315-0
8887,US5467052-0
8888,US4086861-0
8889,US6881279-0
8890,US4085018-0
8891,US9594972-0
8892,US7281185-0
8893,US7500953-0
8894,US5804147-0
8895,US5757871-0
8896,US9387085-0
8897,US9622651-0
8898,US4823779-0
8899,US5793947-0
8900,US4436833-0
8901,US4108564-0
8902,US6810517-0
8903,US7597478-0
8904,US10982395-0
8905,US10330107-0
8906,US11437074-0
8907,US4642484-0
8908,US4802063-0
8909,US11150078-0
8910,US6495540-0
8911,USD290910-0
8912,US11001768-0
8913,US6248209-0
8914,US6128160-0
8915,US8299565-0
8916,US10401084-0
8917,USD456607-0
8918,US6373624-0
8919,US6962021-0
8920,US5391139-0
8921,US10526072-0
8922,US6077001-0
8923,US11296500-0
8924,US11299546-0
8925,USD313058-0
8926,USD866673-0
8927,US10030416-0
8928,US4876997-0
8929,US5261640-0
8930,US11443645-0
8931,US5467721-0
8932,US6362981-0
8933,USD395944-0
8934,US5443297-0
8935,US9592698-0
8936,US7506616-0
8937,US10955728-0
8938,US11264105-0
8939,US6176527-0
8940,US9169669-0
8941,US9575834-0
8942,US6314992-2
8943,US5950088-0
8944,US5525296-1
8945,US8631308-0
8946,US5966316-0
8947,US5839339-0
8948,US5552222-0
8949,US8105382-0
8950,US7049092-0
8951,US4787219-0
8952,US6765446-0
8953,US10142769-0
8954,US10360924-0
8955,US7769779-0
8956,US5246403-0
8957,US8622502-0
8958,US5326922-0
8959,US5342127-0
8960,US7365162-0
8961,US9620770-0
8962,US10823821-0
8963,US5678043-0
8964,US5909474-0
8965,US6668203-0
8966,US8849596-0
8967,US8719844-0
8968,US10236946-0
8969,US6672527-0
8970,US11246431-0
8971,US9341048-0
8972,US5812113-0
8973,US6333690-0
8974,US8477485-0
8975,US5422046-0
8976,US8023744-0
8977,US6734678-0
8978,US4685229-0
8979,US6724572-0
8980,US10363292-1
8981,US7593251-0
8982,USD434224-0
8983,US11029283-0
8984,US7003012-0
8985,US5960775-0
8986,US10743903-0
8987,US7194311-0
8988,US11022446-0
8989,US4556715-0
8990,US11434752-0
8991,US8544259-0
8992,US8074985-0
8993,US10019412-0
8994,US5222023-0
8995,US11248223-0
8996,US10288775-0
8997,US10815289-0
8998,US9790066-0
8999,US9555707-0
9000,US8179086-0
9001,US10003141-0
9002,USRE29837-0
9003,US11244649-0
9004,US9476652-0
9005,US7703779-0
9006,US9856159-0
9007,US11368072-0
9008,US8858928-0
9009,US7793273-0
9010,US9942789-0
9011,USPP23545-0
9012,US10091025-0
9013,US8361469-0
9014,US6817525-0
9015,US7960889-0
9016,US10672315-0
9017,US8647859-0
9018,US4113568-0
9019,US7322737-0
9020,US10090960-0
9021,US8675282-0
9022,US5142212-0
9023,US5441326-0
9024,US8443010-0
9025,US7355500-0
9026,US8531992-0
9027,US11219865-0
9028,US9093885-0
9029,US5873169-0
9030,US10253166-0
9031,US8518186-0
9032,US11016495-1
9033,US9495757-0
9034,US7612945-0
9035,USD424141-0
9036,US4118215-0
9037,US4281585-0
9038,US4047424-0
9039,US6751544-0
9040,US5337468-0
9041,US8694667-0
9042,US10316005-0
9043,US9102182-0
9044,US7221927-0
9045,US6674385-0
9046,USPP30119-0
9047,US8292354-0
9048,US5855625-0
9049,US10947051-0
9050,US10016637-0
9051,US11077550-0
9052,US9684249-0
9053,US6296228-0
9054,US7163751-0
9055,US6031883-0
9056,US7680457-0
9057,US10696509-0
9058,US3941785-0
9059,USD958079-0
9060,US8252785-0
9061,US8320608-0
9062,US7446007-0
9063,US5181752-0
9064,US11409705-0
9065,US5885276-0
9066,US5419512-0
9067,US10405227-0
9068,US9749202-0
9069,US6482890-0
9070,US10598991-0
9071,US7644514-0
9072,US8649177-0
9073,US8886551-0
9074,US8753758-0
9075,US7773640-0
9076,US9205450-0
9077,US9697179-0
9078,US9494117-0
9079,US7356511-0
9080,US8834901-0
9081,US9895364-0
9082,US5471128-0
9083,US6835675-0
9084,US8548624-0
9085,US4300063-0
9086,US10593708-1
9087,US4773794-0
9088,US11281246-0
9089,US10339650-0
9090,US10540145-0
9091,US10942550-0
9092,US7342475-0
9093,US8072475-0
9094,US9388018-0
9095,US8482949-0
9096,US8187189-0
9097,US5225296-0
9098,US7041856-0
9099,US5212665-0
9100,US6678377-0
9101,US10437142-0
9102,US9859599-0
9103,USD818397-0
9104,US5488822-0
9105,US10043199-0
9106,US9397913-0
9107,US5112289-0
9108,US8982502-0
9109,US9910784-0
9110,US10751390-0
9111,US9063856-0
9112,US6065949-0
9113,US8788402-0
9114,US11295501-0
9115,US10765264-0
9116,US10577483-0
9117,US7246684-0
9118,US11354063-0
9119,US6964984-0
9120,US11385361-0
9121,US4994274-0
9122,US10440537-0
9123,US6452318-0
9124,USPP30425-0
9125,US5369437-0
9126,US9931884-0
9127,US10987233-0
9128,US5960427-0
9129,US10077400-0
9130,US6565659-0
9131,US7942892-0
9132,US8393467-0
9133,US7305857-0
9134,US6453381-0
9135,US9944242-0
9136,USD740298-0
9137,US4383307-0
9138,US10325406-0
9139,US6021125-0
9140,US10380665-0
9141,US9040532-0
9142,US5058326-0
9143,US9479669-0
9144,US7667633-0
9145,US4690716-0
9146,US4852266-0
9147,USD287570-0
9148,US3969188-0
9149,US11455383-0
9150,US5249919-0
9151,US5356628-1
9152,US10697017-0
9153,US11233743-0
9154,US9912708-0
9155,US9794680-0
9156,US8774315-0
9157,US8003665-0
9158,US6471806-0
9159,US11446789-0
9160,US5986256-0
9161,US6141614-0
9162,US8856746-0
9163,US8508020-0
9164,US8034922-0
9165,US4556814-0
9166,US6110525-0
9167,US8111446-0
9168,US4936812-0
9169,US7417336-0
9170,US6602651-0
9171,US4329992-0
9172,US3979409-0
9173,US5361367-0
9174,US8075291-1
9175,US11068125-0
9176,US10131427-1
9177,US7112592-0
9178,US9322793-0
9179,US5887311-0
9180,US8251653-0
9181,US6227265-0
9182,US7946128-0
9183,US7365543-0
9184,US7401908-0
9185,US9759642-0
9186,US5306515-0
9187,US10488502-0
9188,US8641880-0
9189,USD391915-0
9190,US9465537-0
9191,US7806757-0
9192,US6099916-0
9193,US10879375-0
9194,US9824408-0
9195,US10616288-0
9196,US5033685-0
9197,US10917172-0
9198,US5450088-0
9199,US6229630-0
9200,US6338191-0
9201,US8556253-0
9202,US6995326-0
9203,US7043596-0
9204,US7648450-0
9205,US6806784-1
9206,US11010960-0
9207,US7611344-0
9208,US8085811-0
9209,US10876662-0
9210,US10378806-0
9211,US6208143-0
9212,US8999105-0
9213,US5319175-0
9214,US9109842-0
9215,US8579137-0
9216,USD463806-0
9217,USD506662-0
9218,US6074373-0
9219,US11320052-0
9220,US11194486-0
9221,US6143137-0
9222,US6707124-0
9223,USD267566-0
9224,US11189850-0
9225,US8175841-0
9226,US8927349-0
9227,US5977835-0
9228,US11367560-0
9229,US4795791-0
9230,US7334016-0
9231,US9508546-0
9232,US6961158-0
9233,US10307612-0
9234,US8884524-0
9235,US8529779-0
9236,US10394833-0
9237,US10696614-0
9238,US5239040-0
9239,US10200322-0
9240,US4993005-0
9241,US10778688-0
9242,US5220912-0
9243,US5273046-0
9244,US4029354-0
9245,US9828364-0
9246,US5169336-0
9247,US6064976-0
9248,US5002544-0
9249,US11343433-0
9250,US10641549-0
9251,US5255052-0
9252,US11420595-0
9253,US10895791-0
9254,US5359622-0
9255,US6303789-0
9256,US7089108-0
9257,US5076652-0
9258,US7491075-0
9259,US9598216-0
9260,US9171832-0
9261,US4273603-0
9262,US9210186-0
9263,US9452836-0
9264,US7631391-0
9265,US10991778-0
9266,US10888037-0
9267,US8728114-0
9268,US6625571-0
9269,US9494260-0
9270,US5927327-0
9271,USD413608-0
9272,US7943177-0
9273,US5000070-0
9274,US6411440-0
9275,US9219269-0
9276,US9235217-0
9277,US9973571-0
9278,US4605615-0
9279,US5254114-0
9280,US5920016-0
9281,US8437678-0
9282,US11240531-0
9283,US8801510-0
9284,US10389100-0
9285,USD725619-0
9286,US4463991-0
9287,US8530384-0
9288,US7092469-0
9289,US5734232-0
9290,US4227468-0
9291,US6296818-0
9292,US5049472-0
9293,US4677367-0
9294,US5146514-0
9295,US5046310-0
9296,US8437327-0
9297,US9794121-0
9298,US9311376-0
9299,US5689792-0
9300,US9870085-0
9301,US5949440-0
9302,US7552771-0
9303,US7361455-0
9304,US6284196-0
9305,US6705923-0
9306,US10261195-0
9307,US6335390-0
9308,US6623599-1
9309,US10213490-0
9310,US4853566-0
9311,USD684848-0
9312,US8178652-0
9313,US9031451-0
9314,US6795070-0
9315,US8376258-0
9316,US9202170-0
9317,US9814961-0
9318,US8285049-0
9319,US10929774-0
9320,US6456784-1
9321,US5835648-0
9322,US10769780-0
9323,US5595313-0
9324,US6165095-0
9325,US6594820-0
9326,US5799608-0
9327,US9646361-0
9328,US8572834-0
9329,US10541198-0
9330,US7986956-0
9331,US9194594-0
9332,US8497282-0
9333,US9488897-0
9334,US4913791-0
9335,US6803212-0
9336,US11384468-0
9337,US6456523-0
9338,US7585485-0
9339,US6721556-0
9340,US8961781-0
9341,US8211733-0
9342,US6533103-0
9343,US6551714-0
9344,USD505425-0
9345,US7081016-0
9346,US7040615-1
9347,US10017680-0
9348,US9350482-0
9349,US8961232-0
9350,US7130716-0
9351,US10574035-0
9352,US4696726-0
9353,USD486534-0
9354,US9662148-0
9355,US4139151-0
9356,USD551594-0
9357,USD438009-0
9358,US9583973-0
9359,US8360896-0
9360,US8395540-0
9361,US4184588-0
9362,US4402053-0
9363,US8348078-0
9364,US8161481-0
9365,US6920850-0
9366,US9490959-0
9367,US3931623-0
9368,US5138503-0
9369,US11101017-0
9370,US4433412-0
9371,USD760275-0
9372,US8458369-0
9373,US6457215-0
9374,US9718904-0
9375,US7909360-0
9376,US8873278-0
9377,US8956704-0
9378,US9111057-0
9379,US10633013-0
9380,USD941881-0
9381,US5019442-0
9382,US10880893-0
9383,USD432411-0
9384,US10287365-0
9385,US6278785-0
9386,US9931344-0
9387,US7900344-0
9388,US9788163-0
9389,US8406842-0
9390,US9834555-0
9391,US9712701-0
9392,US8629373-0
9393,US10440929-0
9394,US8592231-0
9395,US3990275-0
9396,US10562282-0
9397,US5442301-0
9398,US8441053-0
9399,US7032307-0
9400,US9714299-0
9401,US5840366-0
9402,US8212009-0
9403,US7410302-0
9404,US10740290-0
9405,US6704410-0
9406,US7729217-0
9407,US7599754-0
9408,US10533323-0
9409,US6976226-0
9410,US5478555-0
9411,US9135817-0
9412,US6567338-0
9413,US6963392-0
9414,US6656320-0
9415,US11330908-0
9416,US4770608-0
9417,US7300432-0
9418,US7178778-0
9419,US8805431-0
9420,US7407666-1
9421,US4268772-0
9422,US9999570-0
9423,US8260586-0
9424,US6181585-0
9425,US7900152-0
9426,US8623653-0
9427,USD930528-0
9428,US7481197-0
9429,US4598083-0
9430,US8942970-0
9431,US7506866-0
9432,USD850938-0
9433,US11262141-0
9434,US10306773-0
9435,US7587077-0
9436,US7423759-0
9437,US9364970-0
9438,US10813526-0
9439,US7055423-0
9440,US4467530-0
9441,US10526475-0
9442,USD824014-0
9443,USD333925-0
9444,US6265958-0
9445,US6162222-0
9446,US9835721-0
9447,US9261834-0
9448,US5036162-0
9449,US10987261-0
9450,US7943809-0
9451,USD918714-0
9452,US8277561-0
9453,US8757485-0
9454,US4723476-0
9455,US8212919-0
9456,US8838377-0
9457,US11264140-0
9458,US10422406-0
9459,US7873914-0
9460,USD395709-0
9461,US6052771-0
9462,US8172488-0
9463,US10233966-0
9464,US8588751-0
9465,US7770948-0
9466,US10305038-0
9467,US9370311-0
9468,US10301808-0
9469,US11414468-0
9470,USPP28872-0
9471,US7030087-0
9472,US9704869-0
9473,US9570482-0
9474,US4336877-0
9475,US9569708-0
9476,US9921149-0
9477,US8110696-0
9478,US4027505-0
9479,USD745964-0
9480,US8647971-0
9481,US8938199-0
9482,USD641695-0
9483,US7540359-0
9484,US6893085-0
9485,USD517461-0
9486,USH1093-0
9487,US9852285-0
9488,US5261222-0
9489,US10394790-0
9490,US4371241-0
9491,US8304134-0
9492,US11111311-1
9493,US10841823-0
9494,US10165131-0
9495,US10829354-0
9496,US6650467-0
9497,US8654533-0
9498,US6766894-0
9499,USD786692-0
9500,US5591533-0
9501,US11004648-0
9502,USD787006-0
9503,US8415286-0
9504,US10973854-0
9505,US10214382-0
9506,US10921968-0
9507,US9079014-0
9508,US8458110-0
9509,US8864534-0
9510,US9179583-0
9511,US4225692-0
9512,US9032013-0
9513,US7415449-0
9514,US7898031-0
9515,US5289694-0
9516,US4996278-0
9517,US7179734-0
9518,US7197553-0
9519,US7303409-0
9520,US10783150-0
9521,US5259210-0
9522,US5953443-0
9523,US5078008-0
9524,US7116905-0
9525,US4778260-0
9526,US10628660-0
9527,US6377682-0
9528,US10303817-0
9529,US7534805-0
9530,US4177960-0
9531,USRE41997-0
9532,US10437227-0
9533,US11294850-0
9534,US6259493-0
9535,US7996531-0
9536,US10182702-0
9537,US6572963-0
9538,US11034858-0
9539,USD958302-0
9540,US8679700-0
9541,US7939556-0
9542,US10774900-0
9543,US6670627-0
9544,US8488084-0
9545,US7812156-0
9546,US4919878-0
9547,US4136210-0
9548,USD562887-0
9549,US5186985-0
9550,US9752523-0
9551,US5264723-0
9552,US10699817-0
9553,US6973380-0
9554,US4469428-0
9555,USD736484-0
9556,USD765021-0
9557,US4434343-0
9558,US9709484-0
9559,US7096942-0
9560,US5727741-0
9561,US10679517-0
9562,US11381740-0
9563,US10571006-0
9564,US8078929-0
9565,US10966001-0
9566,US10140424-0
9567,US4480204-0
9568,USD547714-0
9569,US10055485-0
9570,US8675410-0
9571,US8407223-0
9572,US5838231-0
9573,USD534014-0
9574,US4338431-0
9575,US6121702-0
9576,USD718938-0
9577,US6898224-0
9578,US11433221-0
9579,US5079697-0
9580,US8740953-0
9581,US9164579-0
9582,US11332604-0
9583,US5557631-0
9584,US10884784-0
9585,US8803150-0
9586,US10745382-0
9587,US5738818-0
9588,US9111110-0
9589,US10869955-0
9590,US4232318-0
9591,US11217862-0
9592,US7590064-0
9593,US4004797-0
9594,US5376273-0
9595,US3962184-0
9596,US6277952-0
9597,US5540919-0
9598,US6093273-1
9599,US4745000-0
9600,US10458635-0
9601,USD740417-0
9602,US7855070-0
9603,US4151217-1
9604,US7930487-0
9605,US6965137-0
9606,US4844116-0
9607,US9655376-0
9608,US4184263-0
9609,US5072737-0
9610,US9702148-0
9611,USD368677-0
9612,US6414279-0
9613,US7405788-3
9614,US9581287-0
9615,US6980115-0
9616,US10222395-0
9617,USD438103-0
9618,US10980774-1
9619,US7023519-1
9620,USD855431-0
9621,US5689766-0
9622,USD493465-0
9623,US4997844-0
9624,US7887035-0
9625,US8231681-0
9626,USD406315-0
9627,USD352225-0
9628,US9010108-0
9629,USD325845-0
9630,US9661011-0
9631,US5614575-0
9632,US10209604-0
9633,US10587080-0
9634,US7155820-0
9635,US9264382-0
9636,US5788181-0
9637,US5859869-0
9638,US9147268-0
9639,US7448702-0
9640,US11128828-0
9641,US7005722-0
9642,US9750268-0
9643,US4247791-0
9644,US8957437-0
9645,US6095305-0
9646,US4074955-0
9647,US9337241-0
9648,US5990874-0
9649,US4971908-0
9650,US10095290-0
9651,US4880513-0
9652,US6272290-0
9653,US7805173-0
9654,US8831582-0
9655,US10571569-0
9656,US8213827-0
9657,US8115394-0
9658,US10652308-0
9659,US8193885-0
9660,US10814840-1
9661,US10946345-0
9662,US8445738-0
9663,US10732269-0
9664,US5388145-0
9665,US6058064-0
9666,US5208441-0
9667,US4512059-0
9668,US11029435-0
9669,USD809719-0
9670,US5435886-0
9671,US7563797-0
9672,US5090705-0
9673,US7307480-0
9674,US8217262-0
9675,US7018221-0
9676,US5402077-0
9677,US6884698-0
9678,US7245265-0
9679,US4016669-0
9680,US4136857-0
9681,US10520137-0
9682,US5668828-0
9683,US5730710-0
9684,US6290997-0
9685,US10039966-0
9686,US10105662-0
9687,US7448125-0
9688,US6678790-0
9689,US5806880-0
9690,US6507515-0
9691,US3945053-0
9692,US3970460-0
9693,US11076841-0
9694,US5969913-1
9695,US4522998-0
9696,US7668720-0
9697,US4090015-0
9698,USD265210-0
9699,US10473703-0
9700,US9328246-0
9701,US5706758-0
9702,US10568711-0
9703,US5462477-0
9704,US6009671-0
9705,US9416085-0
9706,US10590815-0
9707,US8878023-0
9708,US11234027-0
9709,US10402179-0
9710,US7987801-0
9711,US10195118-0
9712,US4407966-0
9713,US10863473-0
9714,US9912928-0
9715,US10894098-0
9716,US4102490-0
9717,US9540713-0
9718,US4932228-0
9719,US7564172-0
9720,US11321565-0
9721,US10032103-0
9722,US6600072-0
9723,USPP22754-0
9724,US6941617-0
9725,US5518069-0
9726,US5206348-0
9727,US8163889-0
9728,US4734661-0
9729,US10610884-0
9730,US7664075-0
9731,US3940729-0
9732,US7221600-0
9733,US4402376-1
9734,US9040994-1
9735,US6192351-0
9736,US9040837-0
9737,US9153660-0
9738,US10153365-0
9739,US8702099-0
9740,US10225655-0
9741,US8326184-0
9742,US9153453-1
9743,US10773798-0
9744,US6675170-0
9745,US11387880-0
9746,US6372712-1
9747,US7627353-0
9748,US8493156-0
9749,US7914751-0
9750,US6141105-0
9751,US7369109-0
9752,US8044866-0
9753,US6650949-0
9754,US9830563-0
9755,US4803282-0
9756,US9817866-0
9757,US7467827-0
9758,US6193859-1
9759,US11006907-0
9760,US10408081-0
9761,US5299403-0
9762,US6730228-0
9763,US10439523-0
9764,US6870589-0
9765,US6454421-0
9766,USD823030-0
9767,US11016101-0
9768,US10581580-0
9769,US11199175-0
9770,US9411555-0
9771,US5875129-0
9772,US8972045-0
9773,US7264991-0
9774,US10359761-0
9775,USD686679-0
9776,US6138586-0
9777,USD907235-0
9778,US7538163-0
9779,US4211387-0
9780,USD494316-0
9781,US8717677-0
9782,US4176176-0
9783,USD438035-0
9784,US11004117-0
9785,US8777713-0
9786,US4172490-0
9787,US9167208-0
9788,US10562424-0
9789,US5520447-0
9790,US5406157-0
9791,USD693132-0
9792,US4920756-0
9793,US10408644-0
9794,US8277384-0
9795,US4594261-0
9796,US10826993-0
9797,US10463607-0
9798,US10547428-0
9799,US8391678-0
9800,US10656550-0
9801,US8143643-0
9802,US10539010-0
9803,USD286161-0
9804,US5781454-0
9805,US4635183-0
9806,US7466526-0
9807,US6371676-0
9808,US8465113-0
9809,US6154101-0
9810,US8276444-0
9811,US6031710-0
9812,US4159601-0
9813,US11284339-0
9814,US7272587-0
9815,US6700552-0
9816,US5579924-0
9817,US11120681-0
9818,US6834643-0
9819,US5249359-0
9820,US5487293-0
9821,US5006177-0
9822,US6934522-0
9823,US4804479-0
9824,US8741173-0
9825,US8668914-0
9826,US3945186-0
9827,USD811379-0
9828,US9714279-0
9829,US8782142-0
9830,US7351733-0
9831,US5348186-0
9832,US8533632-0
9833,US7769725-0
9834,US6142620-0
9835,US10315710-0
9836,US7899547-0
9837,US8470174-0
9838,US6117560-0
9839,US8229345-0
9840,US4054407-0
9841,US10629304-0
9842,US6516173-0
9843,US8974871-1
9844,US7753345-0
9845,US8272957-0
9846,US4063172-0
9847,US7562386-0
9848,US10720329-0
9849,USD614455-0
9850,US8673097-0
9851,US5228246-0
9852,US7433143-0
9853,USD531642-0
9854,US4120744-0
9855,US7741774-0
9856,US9078858-0
9857,US7075854-0
9858,US5453214-0
9859,US8529973-0
9860,US5936352-2
9861,US10163861-0
9862,US9293465-0
9863,US6587870-0
9864,US5563487-0
9865,US9908047-0
9866,US9501695-0
9867,US7782703-0
9868,US9158374-0
9869,US9522504-0
9870,US7939209-0
9871,US10331229-0
9872,US10732910-0
9873,US11414578-0
9874,US6599506-0
9875,US9216181-0
9876,US9655153-0
9877,US5996505-0
9878,US7254667-0
9879,US10909192-0
9880,US5494747-0
9881,US9120686-0
9882,US6271359-1
9883,US7706623-0
9884,US9642780-0
9885,US5631405-0
9886,US7537442-0
9887,USD924077-0
9888,US8788237-0
